weekDate,numEligible,time,stratifier,category,lockdown,numOutcome
01jan2017,6108300,0,ethnicity,0,0,12267
01jan2017,611539,0,ethnicity,1,0,486
01jan2017,5289074,0,gender,1,0,11621
01jan2017,10609465,0,overall,1,0,18144
01jan2017,346665,0,region,1,0,682
01jan2017,363024,0,ethnicity,2,0,265
01jan2017,5320391,0,gender,2,0,6523
01jan2017,1920097,0,region,2,0,4173
01jan2017,195917,0,ethnicity,3,0,166
01jan2017,398485,0,region,3,0,730
01jan2017,126099,0,ethnicity,4,0,230
01jan2017,263975,0,region,4,0,562
01jan2017,3204586,0,ethnicity,5,0,4730
01jan2017,1701909,0,region,5,0,2854
01jan2017,482588,0,region,6,0,706
01jan2017,1226050,0,region,7,0,2501
01jan2017,1260170,0,region,8,0,1842
01jan2017,2056141,0,region,9,0,2698
01jan2017,897506,0,region,10,0,1312
01jan2017,47594,0,region,11,0,49
01jan2017,8285,0,region,12,0,35
01jan2017,1318701,0,age,20,0,1652
01jan2017,1569215,0,age,30,0,5004
01jan2017,1687196,0,age,40,0,3801
01jan2017,1698083,0,age,50,0,3017
01jan2017,1635295,0,age,60,0,2314
01jan2017,1252254,0,age,70,0,1117
01jan2017,894014,0,age,80,0,765
01jan2017,457046,0,age,90,0,393
01jan2017,97661,0,age,100,0,81
08jan2017,6114352,1,ethnicity,0,0,15577
08jan2017,612289,1,ethnicity,1,0,631
08jan2017,5293988,1,gender,1,0,14648
08jan2017,10619216,1,overall,1,0,22716
08jan2017,346651,1,region,1,0,870
08jan2017,363565,1,ethnicity,2,0,320
08jan2017,5325228,1,gender,2,0,8068
08jan2017,1920923,1,region,2,0,5534
08jan2017,196452,1,ethnicity,3,0,211
08jan2017,398725,1,region,3,0,886
08jan2017,126292,1,ethnicity,4,0,285
08jan2017,263981,1,region,4,0,765
08jan2017,3206266,1,ethnicity,5,0,5692
08jan2017,1703111,1,region,5,0,3764
08jan2017,482791,1,region,6,0,890
08jan2017,1227565,1,region,7,0,3210
08jan2017,1261434,1,region,8,0,2175
08jan2017,2059839,1,region,9,0,3057
08jan2017,898290,1,region,10,0,1492
08jan2017,47614,1,region,11,0,45
08jan2017,8292,1,region,12,0,28
08jan2017,1319760,1,age,20,0,1973
08jan2017,1572758,1,age,30,0,6439
08jan2017,1690229,1,age,40,0,4795
08jan2017,1699586,1,age,50,0,3731
08jan2017,1636199,1,age,60,0,2752
08jan2017,1252720,1,age,70,0,1499
08jan2017,893914,1,age,80,0,919
08jan2017,456697,1,age,90,0,513
08jan2017,97353,1,age,100,0,95
15jan2017,6116018,2,ethnicity,0,0,15089
15jan2017,612741,2,ethnicity,1,0,657
15jan2017,5295029,2,gender,1,0,14435
15jan2017,10621539,2,overall,1,0,22086
15jan2017,346527,2,region,1,0,872
15jan2017,363718,2,ethnicity,2,0,327
15jan2017,5326510,2,gender,2,0,7651
15jan2017,1920746,2,region,2,0,5363
15jan2017,196687,2,ethnicity,3,0,231
15jan2017,398778,2,region,3,0,943
15jan2017,126426,2,ethnicity,4,0,266
15jan2017,263901,2,region,4,0,754
15jan2017,3205949,2,ethnicity,5,0,5516
15jan2017,1702524,2,region,5,0,3493
15jan2017,482821,2,region,6,0,807
15jan2017,1229082,2,region,7,0,3056
15jan2017,1261791,2,region,8,0,2236
15jan2017,2061280,2,region,9,0,2958
15jan2017,898206,2,region,10,0,1513
15jan2017,47601,2,region,11,0,55
15jan2017,8282,2,region,12,0,36
15jan2017,1320512,2,age,20,0,2209
15jan2017,1574281,2,age,30,0,6342
15jan2017,1691315,2,age,40,0,4470
15jan2017,1700177,2,age,50,0,3593
15jan2017,1636486,2,age,60,0,2594
15jan2017,1252690,2,age,70,0,1379
15jan2017,893567,2,age,80,0,903
15jan2017,455758,2,age,90,0,520
15jan2017,96753,2,age,100,0,76
22jan2017,6115844,3,ethnicity,0,0,14410
22jan2017,613360,3,ethnicity,1,0,550
22jan2017,5295050,3,gender,1,0,13677
22jan2017,10621607,3,overall,1,0,21130
22jan2017,346480,3,region,1,0,822
22jan2017,363898,3,ethnicity,2,0,343
22jan2017,5326557,3,gender,2,0,7453
22jan2017,1920914,3,region,2,0,4994
22jan2017,196989,3,ethnicity,3,0,217
22jan2017,398836,3,region,3,0,892
22jan2017,126522,3,ethnicity,4,0,281
22jan2017,263768,3,region,4,0,776
22jan2017,3204994,3,ethnicity,5,0,5329
22jan2017,1702526,3,region,5,0,3393
22jan2017,482818,3,region,6,0,739
22jan2017,1227408,3,region,7,0,3055
22jan2017,1261052,3,region,8,0,2068
22jan2017,2063710,3,region,9,0,2859
22jan2017,898234,3,region,10,0,1453
22jan2017,47591,3,region,11,0,50
22jan2017,8270,3,region,12,0,29
22jan2017,1320896,3,age,20,0,2117
22jan2017,1575183,3,age,30,0,5902
22jan2017,1692070,3,age,40,0,4456
22jan2017,1700565,3,age,50,0,3385
22jan2017,1636629,3,age,60,0,2635
22jan2017,1252431,3,age,70,0,1323
22jan2017,893026,3,age,80,0,809
22jan2017,454756,3,age,90,0,430
22jan2017,96051,3,age,100,0,73
29jan2017,6118023,4,ethnicity,0,0,15363
29jan2017,613897,4,ethnicity,1,0,616
29jan2017,5296350,4,gender,1,0,14644
29jan2017,10624815,4,overall,1,0,22500
29jan2017,346508,4,region,1,0,893
29jan2017,364157,4,ethnicity,2,0,288
29jan2017,5328465,4,gender,2,0,7856
29jan2017,1921150,4,region,2,0,5284
29jan2017,197213,4,ethnicity,3,0,233
29jan2017,398902,4,region,3,0,973
29jan2017,126697,4,ethnicity,4,0,256
29jan2017,263707,4,region,4,0,797
29jan2017,3204828,4,ethnicity,5,0,5744
29jan2017,1702767,4,region,5,0,3593
29jan2017,482897,4,region,6,0,857
29jan2017,1227590,4,region,7,0,3058
29jan2017,1260981,4,region,8,0,2270
29jan2017,2066100,4,region,9,0,3144
29jan2017,898364,4,region,10,0,1537
29jan2017,47591,4,region,11,0,61
29jan2017,8258,4,region,12,0,33
29jan2017,1321499,4,age,20,0,2311
29jan2017,1576788,4,age,30,0,6343
29jan2017,1693531,4,age,40,0,4539
29jan2017,1701371,4,age,50,0,3597
29jan2017,1636999,4,age,60,0,2762
29jan2017,1252510,4,age,70,0,1453
29jan2017,892719,4,age,80,0,890
29jan2017,453869,4,age,90,0,506
29jan2017,95529,4,age,100,0,99
05feb2017,6120481,5,ethnicity,0,0,14930
05feb2017,614337,5,ethnicity,1,0,608
05feb2017,5297163,5,gender,1,0,14218
05feb2017,10626600,5,overall,1,0,21836
05feb2017,346454,5,region,1,0,763
05feb2017,364402,5,ethnicity,2,0,353
05feb2017,5329437,5,gender,2,0,7618
05feb2017,1921443,5,region,2,0,5260
05feb2017,197360,5,ethnicity,3,0,212
05feb2017,399047,5,region,3,0,919
05feb2017,126814,5,ethnicity,4,0,266
05feb2017,263536,5,region,4,0,803
05feb2017,3203206,5,ethnicity,5,0,5467
05feb2017,1701466,5,region,5,0,3561
05feb2017,482932,5,region,6,0,830
05feb2017,1228061,5,region,7,0,3001
05feb2017,1261325,5,region,8,0,2177
05feb2017,2068054,5,region,9,0,2963
05feb2017,898438,5,region,10,0,1487
05feb2017,47583,5,region,11,0,44
05feb2017,8261,5,region,12,0,28
05feb2017,1322011,5,age,20,0,2156
05feb2017,1577945,5,age,30,0,6230
05feb2017,1694828,5,age,40,0,4475
05feb2017,1701901,5,age,50,0,3632
05feb2017,1637225,5,age,60,0,2588
05feb2017,1252458,5,age,70,0,1329
05feb2017,892304,5,age,80,0,897
05feb2017,452929,5,age,90,0,450
05feb2017,94999,5,age,100,0,79
12feb2017,6121971,6,ethnicity,0,0,13873
12feb2017,614494,6,ethnicity,1,0,536
12feb2017,5297682,6,gender,1,0,13134
12feb2017,10628063,6,overall,1,0,20272
12feb2017,346392,6,region,1,0,824
12feb2017,364636,6,ethnicity,2,0,291
12feb2017,5330381,6,gender,2,0,7138
12feb2017,1921546,6,region,2,0,4851
12feb2017,197241,6,ethnicity,3,0,224
12feb2017,399059,6,region,3,0,877
12feb2017,126912,6,ethnicity,4,0,263
12feb2017,262526,6,region,4,0,704
12feb2017,3202809,6,ethnicity,5,0,5085
12feb2017,1701626,6,region,5,0,3347
12feb2017,482870,6,region,6,0,763
12feb2017,1228377,6,region,7,0,2667
12feb2017,1261270,6,region,8,0,2027
12feb2017,2069774,6,region,9,0,2761
12feb2017,898778,6,region,10,0,1385
12feb2017,47576,6,region,11,0,35
12feb2017,8269,6,region,12,0,31
12feb2017,1322480,6,age,20,0,1945
12feb2017,1578338,6,age,30,0,5881
12feb2017,1696104,6,age,40,0,4075
12feb2017,1702534,6,age,50,0,3270
12feb2017,1637515,6,age,60,0,2480
12feb2017,1252529,6,age,70,0,1276
12feb2017,891918,6,age,80,0,814
12feb2017,452177,6,age,90,0,453
12feb2017,94468,6,age,100,0,78
19feb2017,6123838,7,ethnicity,0,0,14583
19feb2017,614696,7,ethnicity,1,0,600
19feb2017,5298371,7,gender,1,0,14128
19feb2017,10629744,7,overall,1,0,21327
19feb2017,346117,7,region,1,0,732
19feb2017,364793,7,ethnicity,2,0,297
19feb2017,5331373,7,gender,2,0,7199
19feb2017,1921521,7,region,2,0,4911
19feb2017,197315,7,ethnicity,3,0,241
19feb2017,399059,7,region,3,0,881
19feb2017,126987,7,ethnicity,4,0,299
19feb2017,262539,7,region,4,0,787
19feb2017,3202115,7,ethnicity,5,0,5307
19feb2017,1701479,7,region,5,0,3231
19feb2017,482868,7,region,6,0,849
19feb2017,1228565,7,region,7,0,3147
19feb2017,1261303,7,region,8,0,2010
19feb2017,2071481,7,region,9,0,3101
19feb2017,898970,7,region,10,0,1584
19feb2017,47583,7,region,11,0,56
19feb2017,8259,7,region,12,0,38
19feb2017,1322914,7,age,20,0,2091
19feb2017,1579693,7,age,30,0,6114
19feb2017,1697043,7,age,40,0,4383
19feb2017,1702936,7,age,50,0,3451
19feb2017,1637824,7,age,60,0,2519
19feb2017,1252479,7,age,70,0,1356
19feb2017,891515,7,age,80,0,868
19feb2017,451407,7,age,90,0,470
19feb2017,93933,7,age,100,0,75
26feb2017,6125958,8,ethnicity,0,0,15542
26feb2017,615036,8,ethnicity,1,0,675
26feb2017,5299294,8,gender,1,0,14905
26feb2017,10632029,8,overall,1,0,22790
26feb2017,346127,8,region,1,0,837
26feb2017,365015,8,ethnicity,2,0,330
26feb2017,5332735,8,gender,2,0,7885
26feb2017,1921757,8,region,2,0,5467
26feb2017,197395,8,ethnicity,3,0,214
26feb2017,399089,8,region,3,0,996
26feb2017,127053,8,ethnicity,4,0,301
26feb2017,262547,8,region,4,0,808
26feb2017,3201572,8,ethnicity,5,0,5728
26feb2017,1701615,8,region,5,0,3562
26feb2017,482938,8,region,6,0,933
26feb2017,1228723,8,region,7,0,3107
26feb2017,1261191,8,region,8,0,2208
26feb2017,2073112,8,region,9,0,3137
26feb2017,899089,8,region,10,0,1648
26feb2017,47585,8,region,11,0,55
26feb2017,8256,8,region,12,0,32
26feb2017,1323335,8,age,20,0,2319
26feb2017,1580915,8,age,30,0,6420
26feb2017,1698225,8,age,40,0,4598
26feb2017,1703559,8,age,50,0,3807
26feb2017,1638152,8,age,60,0,2742
26feb2017,1252418,8,age,70,0,1417
26feb2017,891238,8,age,80,0,933
26feb2017,450706,8,age,90,0,481
26feb2017,93481,8,age,100,0,73
05mar2017,6128448,9,ethnicity,0,0,15263
05mar2017,615401,9,ethnicity,1,0,580
05mar2017,5300436,9,gender,1,0,14751
05mar2017,10634486,9,overall,1,0,22366
05mar2017,346217,9,region,1,0,755
05mar2017,365309,9,ethnicity,2,0,360
05mar2017,5334050,9,gender,2,0,7615
05mar2017,1921990,9,region,2,0,5413
05mar2017,197509,9,ethnicity,3,0,238
05mar2017,398989,9,region,3,0,898
05mar2017,127140,9,ethnicity,4,0,249
05mar2017,262542,9,region,4,0,792
05mar2017,3200679,9,ethnicity,5,0,5676
05mar2017,1701783,9,region,5,0,3556
05mar2017,482975,9,region,6,0,842
05mar2017,1229210,9,region,7,0,3139
05mar2017,1261214,9,region,8,0,2199
05mar2017,2074591,9,region,9,0,3159
05mar2017,899141,9,region,10,0,1513
05mar2017,47577,9,region,11,0,61
05mar2017,8257,9,region,12,0,39
05mar2017,1323808,9,age,20,0,2284
05mar2017,1582145,9,age,30,0,6365
05mar2017,1699499,9,age,40,0,4514
05mar2017,1704158,9,age,50,0,3565
05mar2017,1638441,9,age,60,0,2801
05mar2017,1252405,9,age,70,0,1437
05mar2017,890980,9,age,80,0,874
05mar2017,450038,9,age,90,0,441
05mar2017,93012,9,age,100,0,85
12mar2017,6130615,10,ethnicity,0,0,14984
12mar2017,615813,10,ethnicity,1,0,581
12mar2017,5301637,10,gender,1,0,14382
12mar2017,10637359,10,overall,1,0,21863
12mar2017,346178,10,region,1,0,851
12mar2017,365538,10,ethnicity,2,0,324
12mar2017,5335722,10,gender,2,0,7481
12mar2017,1922355,10,region,2,0,5277
12mar2017,197628,10,ethnicity,3,0,233
12mar2017,398876,10,region,3,0,965
12mar2017,127284,10,ethnicity,4,0,268
12mar2017,262534,10,region,4,0,782
12mar2017,3200481,10,ethnicity,5,0,5473
12mar2017,1702184,10,region,5,0,3423
12mar2017,482882,10,region,6,0,876
12mar2017,1229575,10,region,7,0,2985
12mar2017,1261522,10,region,8,0,2145
12mar2017,2076216,10,region,9,0,2908
12mar2017,899214,10,region,10,0,1561
12mar2017,47574,10,region,11,0,42
12mar2017,8249,10,region,12,0,48
12mar2017,1324186,10,age,20,0,2340
12mar2017,1583764,10,age,30,0,6139
12mar2017,1700713,10,age,40,0,4391
12mar2017,1704741,10,age,50,0,3471
12mar2017,1638876,10,age,60,0,2663
12mar2017,1252419,10,age,70,0,1379
12mar2017,890664,10,age,80,0,944
